exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
641,costlier,1,1,4,1459,729.5,182.375,1459,4,1
641,to,1,0,0,0,0.0,0.0,-1459,-4,-1
641,fire,1,0,0,0,0.0,0.0,0,0,0
641,an,1,0,0,0,0.0,0.0,0,0,0
641,employee,1,1,1,553,184.33333333333334,69.125,553,1,1
641,employers,1,1,1,248,82.66666666666667,27.555555555555557,-305,0,0
641,are,1,0,0,0,0.0,0.0,-248,-1,-1
641,more,1,1,2,507,507.0,126.75,507,2,1
641,cautious,1,0,0,0,0.0,0.0,-507,-2,-1
641,about,1,1,1,795,795.0,159.0,795,1,1
641,hiring,1,0,0,0,0.0,0.0,-795,-1,-1
641,new,1,0,0,0,0.0,0.0,0,0,0
641,staff,1,1,1,303,303.0,60.6,303,1,1
641,This,1,1,1,559,559.0,139.75,256,0,0
641,makes,1,2,4,1048,1048.0,209.6,489,3,1
641,it,1,1,2,568,568.0,284.0,-480,-2,-1
641,harder,1,1,1,204,102.0,34.0,-364,-1,0
641,for,1,0,0,0,0.0,0.0,-204,-1,-1
641,the,1,0,0,0,0.0,0.0,0,0,0
641,marginal,0,2,4,2290,763.3333333333334,286.25,2290,4,2
641,manager,1,2,2,681,227.0,97.28571428571429,-1609,-2,0
641,to,1,3,3,1276,1276.0,638.0,595,1,1
641,gain,1,1,1,481,481.0,120.25,-795,-2,-2
641,employment,1,1,1,613,204.33333333333334,61.3,132,0,0
641,And,1,0,0,0,0.0,0.0,-613,-1,-1
641,firms,1,0,0,0,0.0,0.0,0,0,0
641,pay,1,0,0,0,0.0,0.0,0,0,0
641,staff,1,1,1,573,573.0,114.6,573,1,1
641,less,1,0,0,0,0.0,0.0,-573,-1,-1
641,because,1,1,1,502,251.0,71.71428571428571,502,1,1
641,firms,1,2,2,548,548.0,109.6,46,1,1
641,carry,1,0,0,0,0.0,0.0,-548,-2,-2
641,the,1,2,2,499,499.0,166.33333333333334,499,2,2
641,burden,1,1,1,227,113.5,37.833333333333336,-272,-1,-1
641,of,1,0,0,0,0.0,0.0,-227,-1,-1
641,the,1,0,0,0,0.0,0.0,0,0,0
641,employment,1,1,2,522,174.0,52.2,522,2,1
641,arrangement,1,1,1,292,97.33333333333333,26.545454545454547,-230,-1,0
641,going,1,1,1,474,237.0,94.8,182,0,0
641,wrong,1,1,1,286,286.0,57.2,-188,0,0
641,Society,1,1,2,598,199.33333333333334,85.42857142857143,312,1,0
641,also,1,0,0,0,0.0,0.0,-598,-2,-1
641,suffers,1,1,1,373,186.5,53.285714285714285,373,1,1
641,from,1,1,1,221,221.0,55.25,-152,0,0
641,excessive,1,2,3,782,260.6666666666667,86.88888888888889,561,2,1
641,employment,1,1,2,1045,348.3333333333333,104.5,263,-1,-1
641,protections,1,2,2,436,145.33333333333334,39.63636363636363,-609,0,1
641,Stringent,0,2,2,1287,643.5,143.0,851,0,0
641,job,1,1,1,784,784.0,261.3333333333333,-503,-1,-1
641,dismissal,1,0,0,0,0.0,0.0,-784,-1,-1
641,regulations,1,0,0,0,0.0,0.0,0,0,0
641,adversely,1,0,0,0,0.0,0.0,0,0,0
641,affect,1,0,0,0,0.0,0.0,0,0,0
641,productivity,1,4,9,2518,503.6,209.83333333333334,2518,9,4
641,growth,1,5,7,2747,2747.0,457.8333333333333,229,-2,1
641,and,1,2,2,674,674.0,224.66666666666666,-2073,-5,-3
641,hamper,1,2,3,1094,547.0,182.33333333333334,420,1,0
641,both,1,3,3,1113,1113.0,278.25,19,0,1
641,prosperity,1,3,3,1407,351.75,140.7,294,0,0
641,and,1,1,2,503,503.0,167.66666666666666,-904,-1,-2
641,overall,1,1,1,428,214.0,61.142857142857146,-75,-1,0
641,well-being,1,2,4,1311,437.0,131.1,883,3,1
641,Across,1,2,2,1141,1141.0,190.16666666666666,-170,-2,0
641,the,1,0,0,0,0.0,0.0,-1141,-2,-2
641,Tasman,1,3,3,1020,510.0,170.0,1020,3,3
641,Sea,1,2,2,621,621.0,207.0,-399,-1,-1
641,Australia,1,0,0,0,0.0,0.0,-621,-2,-2
641,deals,1,2,3,1214,1214.0,242.8,1214,3,2
641,with,1,2,2,786,786.0,196.5,-428,-1,0
641,the,1,2,2,472,472.0,157.33333333333334,-314,0,0
641,unjustified,1,1,1,220,55.0,20.0,-252,-1,-1
641,dismissal,0,3,4,1606,803.0,178.44444444444446,1386,3,2
641,paradox,1,4,4,1794,897.0,256.2857142857143,188,0,1
641,by,1,0,0,0,0.0,0.0,-1794,-4,-4
641,excluding,1,2,3,1498,499.3333333333333,166.44444444444446,1498,3,2
641,employees,1,2,3,1026,342.0,114.0,-472,0,0
641,earning,1,1,3,763,381.5,109.0,-263,0,-1
641,above,1,2,2,515,515.0,103.0,-248,-1,1
641,a,1,1,2,731,731.0,731.0,216,0,-1
641,specified,1,1,1,244,81.33333333333333,27.11111111111111,-487,-1,0
641,“high-income,1,3,7,2073,691.0,172.75,1829,6,2
641,threshold”,1,0,0,0,0.0,0.0,-2073,-7,-3
641,from,1,1,1,345,345.0,86.25,345,1,1
641,the,1,1,1,254,254.0,84.66666666666667,-91,0,0
641,protection,1,3,5,1634,544.6666666666666,163.4,1380,4,2
641,of,1,0,0,0,0.0,0.0,-1634,-5,-3
641,its,1,1,1,258,258.0,86.0,258,1,1
641,unfair,1,1,1,267,133.5,44.5,9,0,0
641,dismissal,0,2,2,1012,506.0,112.44444444444444,745,1,1
641,laws,1,1,1,568,568.0,142.0,-444,-1,-1
641,In,1,0,0,0,0.0,0.0,-568,-1,-1
641,New,1,1,1,234,234.0,78.0,234,1,1
641,Zealand,1,1,1,642,321.0,91.71428571428571,408,0,0
641,a,1,0,0,0,0.0,0.0,-642,-1,-1
641,2016,1,1,1,223,223.0,55.75,223,1,1
641,private,1,0,0,0,0.0,0.0,-223,-1,-1
641,members’,1,1,2,1026,513.0,128.25,1026,2,1
641,Bill,1,0,0,0,0.0,0.0,-1026,-2,-1
641,tried,1,1,1,200,200.0,40.0,200,1,1
641,to,1,1,1,334,334.0,167.0,134,0,0
641,permit,1,1,2,603,301.5,100.5,269,1,0
641,firms,1,0,0,0,0.0,0.0,-603,-2,-1
641,and,1,1,1,201,201.0,67.0,201,1,1
641,high-income,1,1,2,895,298.3333333333333,81.36363636363636,694,1,0
641,employees,1,0,0,0,0.0,0.0,-895,-2,-1
641,to,1,0,0,0,0.0,0.0,0,0,0
641,contract,1,1,3,1338,669.0,167.25,1338,3,1
641,out,1,0,0,0,0.0,0.0,-1338,-3,-1
641,of,1,1,1,237,237.0,118.5,237,1,1
641,the,1,1,1,264,264.0,88.0,27,0,0
641,unjustified,1,1,2,834,208.5,75.81818181818181,570,1,0
641,dismissal,1,3,3,869,434.5,96.55555555555556,35,1,2
641,regime,1,2,3,1249,1249.0,208.16666666666666,380,0,-1
641,However,1,0,0,0,0.0,0.0,-1249,-3,-2
641,the,1,3,4,1085,1085.0,361.6666666666667,1085,4,3
641,mechanisms,0,1,2,622,207.33333333333334,62.2,-463,-2,-2
641,proposed,1,0,0,0,0.0,0.0,-622,-2,-1
641,were,1,0,0,0,0.0,0.0,0,0,0
641,unwieldy,1,0,0,0,0.0,0.0,0,0,0
641,and,1,0,0,0,0.0,0.0,0,0,0
641,the,1,0,0,0,0.0,0.0,0,0,0
641,Bill,1,0,0,0,0.0,0.0,0,0,0
641,was,1,0,0,0,0.0,0.0,0,0,0
641,voted,1,0,0,0,0.0,0.0,0,0,0
641,down,1,0,0,0,0.0,0.0,0,0,0
641,following,1,0,0,0,0.0,0.0,0,0,0
641,the,1,0,0,0,0.0,0.0,0,0,0
641,change,1,0,0,0,0.0,0.0,0,0,0
641,in,1,0,0,0,0.0,0.0,0,0,0
641,government,1,0,0,0,0.0,0.0,0,0,0
641,later,1,0,0,0,0.0,0.0,0,0,0
641,that,1,0,0,0,0.0,0.0,0,0,0
641,year,1,0,0,0,0.0,0.0,0,0,0
902,Senior,1,0,0,0,0.0,0.0,0,0,0
902,Iranian,1,1,1,215,71.66666666666667,30.714285714285715,215,1,1
902,figures,1,0,0,0,0.0,0.0,-215,-1,-1
902,have,1,1,2,818,818.0,204.5,818,2,1
902,expressed,1,1,1,292,146.0,32.44444444444444,-526,-1,0
902,concern,1,1,1,211,105.5,30.142857142857142,-81,0,0
902,over,1,0,0,0,0.0,0.0,-211,-1,-1
902,the,1,0,0,0,0.0,0.0,0,0,0
902,death,1,2,3,832,832.0,166.4,832,3,2
902,in,1,0,0,0,0.0,0.0,-832,-3,-2
902,custody,0,2,3,821,410.5,117.28571428571429,821,3,2
902,last,1,1,1,217,217.0,54.25,-604,-2,-1
902,week,1,0,0,0,0.0,0.0,-217,-1,-1
902,of,1,0,0,0,0.0,0.0,0,0,0
902,a,1,0,0,0,0.0,0.0,0,0,0
902,young,1,1,1,332,332.0,66.4,332,1,1
902,woman,1,2,2,430,215.0,86.0,98,1,1
902,arrested,1,1,1,228,76.0,28.5,-202,-1,-1
902,for,1,0,0,0,0.0,0.0,-228,-1,-1
902,allegedly,1,0,0,0,0.0,0.0,0,0,0
902,violating,1,0,0,0,0.0,0.0,0,0,0
902,the,1,0,0,0,0.0,0.0,0,0,0
902,official,1,1,1,333,111.0,41.625,333,1,1
902,female,1,1,1,205,102.5,34.166666666666664,-128,0,0
902,dress,1,1,1,599,599.0,119.8,394,0,0
902,code,1,0,0,0,0.0,0.0,-599,-1,-1
902,The,1,1,1,416,416.0,138.66666666666666,416,1,1
902,speaker,1,1,1,200,100.0,28.571428571428573,-216,0,0
902,of,1,1,1,339,339.0,169.5,139,0,0
902,parliament,1,1,1,225,75.0,22.5,-114,0,0
902,said,1,0,0,0,0.0,0.0,-225,-1,-1
902,the,1,0,0,0,0.0,0.0,0,0,0
902,Domestic,1,1,2,775,258.3333333333333,96.875,775,2,1
902,Affairs,1,1,1,206,103.0,29.428571428571427,-569,-1,0
902,Committee,1,1,1,286,95.33333333333333,31.77777777777778,80,0,0
902,should,1,0,0,0,0.0,0.0,-286,-1,-1
902,probe,0,0,0,0,0.0,0.0,0,0,0
902,the,1,1,1,978,978.0,326.0,978,1,1
902,methods,1,1,1,264,132.0,37.714285714285715,-714,0,0
902,used,1,0,0,0,0.0,0.0,-264,-1,-1
902,by,1,0,0,0,0.0,0.0,0,0,0
902,the,1,0,0,0,0.0,0.0,0,0,0
902,morality,1,0,0,0,0.0,0.0,0,0,0
902,police,1,1,2,417,208.5,69.5,417,2,1
902,in,1,0,0,0,0.0,0.0,-417,-2,-1
902,order,1,0,0,0,0.0,0.0,0,0,0
902,to,1,1,1,251,251.0,125.5,251,1,1
902,prevent,1,0,0,0,0.0,0.0,-251,-1,-1
902,any,1,1,1,224,224.0,74.66666666666667,224,1,1
902,repetition,0,1,2,949,237.25,94.9,725,1,0
902,of,1,0,0,0,0.0,0.0,-949,-2,-1
902,Mahsa,1,3,3,917,458.5,183.4,917,3,3
902,Amini’s,1,0,0,0,0.0,0.0,-917,-3,-3
902,death,1,1,1,203,203.0,40.6,203,1,1
902,A,1,0,0,0,0.0,0.0,-203,-1,-1
902,court,1,0,0,0,0.0,0.0,0,0,0
902,in,1,0,0,0,0.0,0.0,0,0,0
902,the,1,0,0,0,0.0,0.0,0,0,0
902,English,1,1,1,203,101.5,29.0,203,1,1
902,city,1,1,1,205,205.0,51.25,2,0,0
902,of,1,0,0,0,0.0,0.0,-205,-1,-1
902,Leicester,1,1,2,565,282.5,62.77777777777778,565,2,1
902,has,1,0,0,0,0.0,0.0,-565,-2,-1
902,jailed,0,1,1,501,501.0,83.5,501,1,1
902,a,1,1,1,510,510.0,510.0,9,0,0
902,man,1,0,0,0,0.0,0.0,-510,-1,-1
902,for,1,0,0,0,0.0,0.0,0,0,0
902,ten,1,0,0,0,0.0,0.0,0,0,0
902,months,1,1,1,263,263.0,43.833333333333336,263,1,1
902,for,1,0,0,0,0.0,0.0,-263,-1,-1
902,his,1,0,0,0,0.0,0.0,0,0,0
902,part,1,1,1,347,347.0,86.75,347,1,1
902,in,1,1,1,244,244.0,122.0,-103,0,0
902,recent,1,0,0,0,0.0,0.0,-244,-1,-1
902,clashes,1,0,0,0,0.0,0.0,0,0,0
902,between,1,0,0,0,0.0,0.0,0,0,0
902,groups,1,0,0,0,0.0,0.0,0,0,0
902,of,1,0,0,0,0.0,0.0,0,0,0
902,Hindus,1,1,1,228,114.0,38.0,228,1,1
902,and,1,0,0,0,0.0,0.0,-228,-1,-1
902,Muslims,1,1,2,456,228.0,65.14285714285714,456,2,1
902,47,1,1,1,422,422.0,211.0,-34,-1,0
902,have,1,0,0,0,0.0,0.0,-422,-1,-1
902,been,1,1,1,201,201.0,50.25,201,1,1
902,arrested,1,1,1,229,76.33333333333333,28.625,28,0,0
902,in,1,0,0,0,0.0,0.0,-229,-1,-1
902,relation,1,0,0,0,0.0,0.0,0,0,0
902,to,1,0,0,0,0.0,0.0,0,0,0
902,the,1,0,0,0,0.0,0.0,0,0,0
902,unrest,1,0,0,0,0.0,0.0,0,0,0
902,which,1,0,0,0,0.0,0.0,0,0,0
902,reportedly,1,1,1,251,62.75,25.1,251,1,1
902,started,1,0,0,0,0.0,0.0,-251,-1,-1
902,after,1,0,0,0,0.0,0.0,0,0,0
902,an,1,1,1,239,239.0,119.5,239,1,1
902,India-Pakistan,1,1,2,767,153.4,54.785714285714285,528,1,0
902,cricket,1,1,2,538,269.0,76.85714285714286,-229,0,0
902,match,1,1,1,237,237.0,47.4,-301,-1,0
902,25,1,1,1,402,402.0,201.0,165,0,0
902,police,1,1,1,217,108.5,36.166666666666664,-185,0,0
902,officers,1,0,0,0,0.0,0.0,-217,-1,-1
902,have,1,0,0,0,0.0,0.0,0,0,0
902,been,1,1,1,223,223.0,55.75,223,1,1
902,injured,1,1,2,643,321.5,91.85714285714286,420,1,0
902,in,1,0,0,0,0.0,0.0,-643,-2,-1
902,the,1,1,1,224,224.0,74.66666666666667,224,1,1
902,disorder,1,0,0,0,0.0,0.0,-224,-1,-1
902,Leicestershire’s,1,1,1,343,85.75,21.4375,343,1,1
902,acting,1,0,0,0,0.0,0.0,-343,-1,-1
902,police,1,1,1,201,100.5,33.5,201,1,1
902,chief,1,1,1,283,283.0,56.6,82,0,0
902,Rob,1,1,2,503,503.0,167.66666666666666,220,1,0
902,Nixon,1,0,0,0,0.0,0.0,-503,-2,-1
902,said,1,1,1,244,244.0,61.0,244,1,1
902,social,1,1,1,361,180.5,60.166666666666664,117,0,0
902,media,1,0,0,0,0.0,0.0,-361,-1,-1
902,was,1,1,2,684,684.0,228.0,684,2,1
902,being,1,0,0,0,0.0,0.0,-684,-2,-1
902,used,1,0,0,0,0.0,0.0,0,0,0
902,to,1,0,0,0,0.0,0.0,0,0,0
902,stoke,1,1,1,437,437.0,87.4,437,1,1
902,division,1,1,1,281,93.66666666666667,35.125,-156,0,0
902,What,1,0,0,0,0.0,0.0,-281,-1,-1
902,we,1,0,0,0,0.0,0.0,0,0,0
902,know,1,0,0,0,0.0,0.0,0,0,0
902,people,1,1,2,432,216.0,72.0,432,2,1
902,are,1,0,0,0,0.0,0.0,-432,-2,-1
902,doing,1,0,0,0,0.0,0.0,0,0,0
902,is,1,0,0,0,0.0,0.0,0,0,0
902,that,1,1,1,380,380.0,95.0,380,1,1
902,they're,1,0,0,0,0.0,0.0,-380,-1,-1
902,receiving,1,1,1,397,132.33333333333334,44.111111111111114,397,1,1
902,fake,1,0,0,0,0.0,0.0,-397,-1,-1
902,news,1,1,1,289,289.0,72.25,289,1,1
902,via,1,1,1,358,358.0,119.33333333333333,69,0,0
902,social,1,1,1,318,159.0,53.0,-40,0,0
902,media,1,3,3,951,475.5,190.2,633,2,2
902,and,1,0,0,0,0.0,0.0,-951,-3,-3
902,then,1,1,1,216,216.0,54.0,216,1,1
902,they're,1,2,2,571,571.0,81.57142857142857,355,1,1
902,falling,1,0,0,0,0.0,0.0,-571,-2,-2
902,on,1,0,0,0,0.0,0.0,0,0,0
902,There,1,2,2,564,564.0,112.8,564,2,2
902,are,1,0,0,0,0.0,0.0,-564,-2,-2
902,significant,1,1,1,467,116.75,42.45454545454545,467,1,1
902,things,1,1,1,290,290.0,48.333333333333336,-177,0,0
902,on,1,0,0,0,0.0,0.0,-290,-1,-1
902,there,1,0,0,0,0.0,0.0,0,0,0
902,which,1,0,0,0,0.0,0.0,0,0,0
902,are,1,1,1,347,347.0,115.66666666666667,347,1,1
902,false,1,1,1,271,271.0,54.2,-76,0,0
902,You,1,1,1,202,202.0,67.33333333333333,-69,0,0
902,know,1,0,0,0,0.0,0.0,-202,-1,-1
902,people,1,0,0,0,0.0,0.0,0,0,0
902,saying,1,1,1,684,342.0,114.0,684,1,1
902,that,1,0,0,0,0.0,0.0,-684,-1,-1
902,people,1,0,0,0,0.0,0.0,0,0,0
902,have,1,2,2,1220,1220.0,305.0,1220,2,2
902,been,1,3,3,991,991.0,247.75,-229,1,1
902,assaulted,0,0,0,0,0.0,0.0,-991,-3,-3
902,Attacks,1,1,1,347,173.5,49.57142857142857,347,1,1
902,on,1,0,0,0,0.0,0.0,-347,-1,-1
902,religious,1,1,1,441,147.0,49.0,441,1,1
902,establishments,1,3,5,1546,386.5,110.42857142857143,1105,4,2
902,are,1,0,0,0,0.0,0.0,-1546,-5,-3
902,being,1,1,1,393,196.5,78.6,393,1,1
902,put,1,1,1,215,215.0,71.66666666666667,-178,0,0
902,out,1,1,1,555,555.0,185.0,340,0,0
902,there,1,0,0,0,0.0,0.0,-555,-1,-1
902,in,1,0,0,0,0.0,0.0,0,0,0
902,order,1,0,0,0,0.0,0.0,0,0,0
902,to,1,1,1,329,329.0,164.5,329,1,1
902,raise,1,1,1,271,271.0,54.2,-58,0,0
902,fear,1,1,1,332,332.0,83.0,61,0,0
902,and,1,1,1,218,218.0,72.66666666666667,-114,0,0
902,to,1,0,0,0,0.0,0.0,-218,-1,-1
902,galvanize,0,1,2,516,172.0,57.333333333333336,516,2,1
902,people,1,0,0,0,0.0,0.0,-516,-2,-1
902,to,1,0,0,0,0.0,0.0,0,0,0
902,come,1,1,1,466,466.0,116.5,466,1,1
902,to,1,0,0,0,0.0,0.0,-466,-1,-1
902,Leicester,0,0,0,0,0.0,0.0,0,0,0
902,The,1,0,0,0,0.0,0.0,0,0,0
902,full,1,0,0,0,0.0,0.0,0,0,0
902,force,1,1,2,874,874.0,174.8,874,2,1
902,of,1,1,1,201,201.0,100.5,-673,-1,0
902,hurricane,1,1,2,734,244.66666666666666,81.55555555555556,533,1,0
902,Fiona,1,2,2,500,500.0,100.0,-234,0,1
902,has,1,1,1,254,254.0,84.66666666666667,-246,-1,-1
902,been,1,0,0,0,0.0,0.0,-254,-1,-1
902,battering,1,0,0,0,0.0,0.0,0,0,0
902,Grand,1,2,2,697,697.0,139.4,697,2,2
902,Turk,1,1,1,318,318.0,79.5,-379,-1,-1
902,the,1,0,0,0,0.0,0.0,-318,-1,-1
902,main,1,0,0,0,0.0,0.0,0,0,0
902,island,1,1,1,532,266.0,88.66666666666667,532,1,1
902,at,1,0,0,0,0.0,0.0,-532,-1,-1
902,the,1,0,0,0,0.0,0.0,0,0,0
902,British,1,0,0,0,0.0,0.0,0,0,0
902,Caribbean,1,1,2,508,169.33333333333334,56.44444444444444,508,2,1
902,territory,1,0,0,0,0.0,0.0,-508,-2,-1
902,of,1,0,0,0,0.0,0.0,0,0,0
902,Turks,1,1,2,483,483.0,96.6,483,2,1
902,and,1,0,0,0,0.0,0.0,-483,-2,-1
902,Caicos,1,1,1,288,288.0,48.0,288,1,1
902,Uploaded,1,1,1,551,183.66666666666666,68.875,263,0,0
902,video,1,0,0,0,0.0,0.0,-551,-1,-1
902,shows,1,0,0,0,0.0,0.0,0,0,0
902,deluges,0,2,4,1835,917.5,262.14285714285717,1835,4,2
902,of,1,2,2,605,605.0,302.5,-1230,-2,0
902,near,1,0,0,0,0.0,0.0,-605,-2,-2
902,horizontal,1,1,1,217,54.25,21.7,217,1,1
902,rain,1,0,0,0,0.0,0.0,-217,-1,-1
902,blown,1,1,1,343,343.0,68.6,343,1,1
902,by,1,0,0,0,0.0,0.0,-343,-1,-1
902,winds,1,0,0,0,0.0,0.0,0,0,0
902,gusting,0,2,2,838,419.0,119.71428571428571,838,2,2
902,up,1,1,1,216,216.0,108.0,-622,-1,-1
902,to,1,0,0,0,0.0,0.0,-216,-1,-1
902,185,1,1,1,302,302.0,100.66666666666667,302,1,1
902,kilometres,1,1,1,225,75.0,22.5,-77,0,0
902,an,1,1,1,216,216.0,108.0,-9,0,0
902,hour,1,0,0,0,0.0,0.0,-216,-1,-1
902,A,1,1,1,350,350.0,350.0,350,1,1
902,curfew,0,2,5,1828,914.0,304.6666666666667,1478,4,1
902,is,1,2,2,846,846.0,423.0,-982,-3,0
902,in,1,0,0,0,0.0,0.0,-846,-2,-2
902,place,1,1,1,405,405.0,81.0,405,1,1
902,on,1,1,1,228,228.0,114.0,-177,0,0
902,the,1,2,2,487,487.0,162.33333333333334,259,1,1
902,islands,1,2,2,404,202.0,57.714285714285715,-83,0,0
902,The,1,2,2,520,520.0,173.33333333333334,116,0,0
902,far-right,1,3,5,2007,1003.5,223.0,1487,3,1
902,Italian,1,2,2,406,203.0,58.0,-1601,-3,-1
902,party,1,1,1,373,186.5,74.6,-33,-1,-1
902,Brothers,1,2,3,1438,719.0,179.75,1065,2,1
902,of,1,0,0,0,0.0,0.0,-1438,-3,-2
902,Italy,1,0,0,0,0.0,0.0,0,0,0
902,has,1,1,1,447,447.0,149.0,447,1,1
902,suspended,1,1,2,588,196.0,65.33333333333333,141,1,0
902,one,1,1,1,273,273.0,91.0,-315,-1,0
902,of,1,0,0,0,0.0,0.0,-273,-1,-1
902,its,1,1,2,652,652.0,217.33333333333334,652,2,1
902,candidates,1,0,0,0,0.0,0.0,-652,-2,-1
902,for,1,0,0,0,0.0,0.0,0,0,0
902,praising,1,1,2,664,332.0,83.0,664,2,1
902,Adolf,1,1,1,492,492.0,98.4,-172,-1,0
902,Hitler,1,0,0,0,0.0,0.0,-492,-1,-1
902,on,1,1,1,216,216.0,108.0,216,1,1
902,social,1,1,1,384,192.0,64.0,168,0,0
902,media,1,1,3,823,411.5,164.6,439,2,0
902,days,1,0,0,0,0.0,0.0,-823,-3,-1
902,before,1,0,0,0,0.0,0.0,0,0,0
902,a,1,0,0,0,0.0,0.0,0,0,0
902,general,1,0,0,0,0.0,0.0,0,0,0
902,election,1,0,0,0,0.0,0.0,0,0,0
902,in,1,0,0,0,0.0,0.0,0,0,0
902,which,1,0,0,0,0.0,0.0,0,0,0
902,he’s,1,0,0,0,0.0,0.0,0,0,0
902,predicted,1,0,0,0,0.0,0.0,0,0,0
902,to,1,0,0,0,0.0,0.0,0,0,0
902,come,1,0,0,0,0.0,0.0,0,0,0
902,top,1,0,0,0,0.0,0.0,0,0,0
902,In,1,0,0,0,0.0,0.0,0,0,0
902,a,1,0,0,0,0.0,0.0,0,0,0
902,Facebook,1,0,0,0,0.0,0.0,0,0,0
902,post,1,1,1,437,437.0,109.25,437,1,1
902,in,1,0,0,0,0.0,0.0,-437,-1,-1
902,2014,1,1,1,200,200.0,50.0,200,1,1
902,Calogero,1,1,1,200,200.0,25.0,0,0,0
902,Pisano,1,0,0,0,0.0,0.0,-200,-1,-1
902,who,1,0,0,0,0.0,0.0,0,0,0
902,had,1,1,1,352,352.0,117.33333333333333,352,1,1
902,a,1,1,1,378,378.0,378.0,26,0,0
902,leadership,1,0,0,0,0.0,0.0,-378,-1,-1
902,role,1,0,0,0,0.0,0.0,0,0,0
902,compared,1,1,2,546,273.0,68.25,546,2,1
902,the,1,0,0,0,0.0,0.0,-546,-2,-1
902,party,1,1,1,386,193.0,77.2,386,1,1
902,leader,1,1,1,326,163.0,54.333333333333336,-60,0,0
902,Giorgia,1,0,0,0,0.0,0.0,-326,-1,-1
902,Meloni,1,3,3,1340,670.0,223.33333333333334,1340,3,3
902,to,1,1,1,366,366.0,183.0,-974,-2,-2
902,a,1,0,0,0,0.0,0.0,-366,-1,-1
902,great,1,0,0,0,0.0,0.0,0,0,0
902,statesman,1,1,1,492,246.0,54.666666666666664,492,1,1
902,of,1,0,0,0,0.0,0.0,-492,-1,-1
902,70,1,0,0,0,0.0,0.0,0,0,0
902,years,1,1,2,580,580.0,116.0,580,2,1
902,ago,1,0,0,0,0.0,0.0,-580,-2,-1
902,adding,1,1,1,300,300.0,50.0,300,1,1
902,that,1,0,0,0,0.0,0.0,-300,-1,-1
902,he,1,0,0,0,0.0,0.0,0,0,0
902,was,1,0,0,0,0.0,0.0,0,0,0
902,referring,1,1,1,541,180.33333333333334,60.111111111111114,541,1,1
902,to,1,0,0,0,0.0,0.0,-541,-1,-1
902,a,1,0,0,0,0.0,0.0,0,0,0
902,German,1,2,4,1075,537.5,179.16666666666666,1075,4,2
902,and,1,1,1,332,332.0,110.66666666666667,-743,-3,-1
902,not,1,2,2,576,576.0,192.0,244,1,1
902,the,1,0,0,0,0.0,0.0,-576,-2,-2
902,Italian,1,0,0,0,0.0,0.0,0,0,0
902,dictator,1,0,0,0,0.0,0.0,0,0,0
902,Benito,1,0,0,0,0.0,0.0,0,0,0
902,Mussolini,1,0,0,0,0.0,0.0,0,0,0
903,From,1,1,1,332,332.0,83.0,0,0,0
903,the,1,1,1,507,507.0,169.0,175,0,0
903,early,1,2,2,584,292.0,116.8,77,1,1
903,days,1,0,0,0,0.0,0.0,-584,-2,-2
903,of,1,0,0,0,0.0,0.0,0,0,0
903,broadband,0,1,2,1794,897.0,199.33333333333334,1794,2,1
903,advocates,1,1,2,442,147.33333333333334,49.111111111111114,-1352,0,0
903,for,1,0,0,0,0.0,0.0,-442,-2,-1
903,consumers,1,1,3,906,453.0,100.66666666666667,906,3,1
903,and,1,0,0,0,0.0,0.0,-906,-3,-1
903,web-based,1,0,0,0,0.0,0.0,0,0,0
903,companies,1,1,1,322,107.33333333333333,35.77777777777778,322,1,1
903,worried,1,1,2,771,385.5,110.14285714285714,449,1,0
903,that,1,0,0,0,0.0,0.0,-771,-2,-1
903,the,1,0,0,0,0.0,0.0,0,0,0
903,cable,1,1,1,245,122.5,49.0,245,1,1
903,and,1,0,0,0,0.0,0.0,-245,-1,-1
903,phone,1,1,1,200,200.0,40.0,200,1,1
903,companies,1,0,0,0,0.0,0.0,-200,-1,-1
903,selling,1,1,1,507,253.5,72.42857142857143,507,1,1
903,broadband,1,1,3,1176,588.0,130.66666666666666,669,2,0
903,connections,1,0,0,0,0.0,0.0,-1176,-3,-1
903,had,1,0,0,0,0.0,0.0,0,0,0
903,the,1,1,1,405,405.0,135.0,405,1,1
903,power,1,0,0,0,0.0,0.0,-405,-1,-1
903,and,1,1,1,300,300.0,100.0,300,1,1
903,incentive,0,0,0,0,0.0,0.0,-300,-1,-1
903,to,1,1,1,687,687.0,343.5,687,1,1
903,favor,1,0,0,0,0.0,0.0,-687,-1,-1
903,affiliated,0,1,5,1646,329.2,164.6,1646,5,1
903,websites,1,1,1,235,117.5,29.375,-1411,-4,0
903,over,1,1,1,395,395.0,98.75,160,0,0
903,their,1,1,1,243,243.0,48.6,-152,0,0
903,rivals’,1,1,2,1000,500.0,142.85714285714286,757,1,0
903,That,1,1,1,487,487.0,121.75,-513,-1,0
903,is,1,0,0,0,0.0,0.0,-487,-1,-1
903,the,1,1,1,210,210.0,70.0,210,1,1
903,reason,1,1,1,545,272.5,90.83333333333333,335,0,0
903,why,1,0,0,0,0.0,0.0,-545,-1,-1
903,there,1,0,0,0,0.0,0.0,0,0,0
903,has,1,0,0,0,0.0,0.0,0,0,0
903,been,1,1,1,218,218.0,54.5,218,1,1
