exp_id,article_id,time,page_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
1181,22,0,2015,qxy,6,from,1,1,1,0,0,0,0.0,0.0,-643,-2,-1
1181,22,0,2015,qxy,6,their,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,6,millennial,1,1,1,1,1,220,55.0,22.0,220,1,1
1181,22,0,2015,qxy,6,predecessors,1,1,1,1,1,304,76.0,25.333333333333332,84,0,0
1181,22,0,2015,qxy,6,even,1,1,1,1,1,242,242.0,60.5,-62,0,0
1181,22,0,2015,qxy,6,if,1,1,1,1,1,280,280.0,140.0,38,0,0
1181,22,0,2015,qxy,6,parents,1,1,1,1,1,248,124.0,35.42857142857143,-32,0,0
1181,22,0,2015,qxy,6,and,1,1,1,1,1,205,205.0,68.33333333333333,-43,0,0
1181,22,0,2015,qxy,6,teachers,1,1,1,1,2,876,438.0,109.5,671,1,0
1181,22,0,2015,qxy,6,tend,1,1,1,0,0,0,0.0,0.0,-876,-2,-1
1181,22,0,2015,qxy,6,to,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,6,be,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,6,still,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,6,set,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,6,in,1,1,1,1,1,216,216.0,108.0,216,1,1
1181,22,0,2015,qxy,6,the,1,1,1,1,1,527,527.0,175.66666666666666,311,0,0
1181,22,0,2015,qxy,6,degree,1,1,1,1,1,213,106.5,35.5,-314,0,0
1181,22,0,2015,qxy,6,mindset,1,1,1,0,0,0,0.0,0.0,-213,-1,-1
1181,22,0,2015,qxy,7,Employers,1,0,1,1,2,729,243.0,81.0,729,2,1
1181,22,0,2015,qxy,7,have,1,0,1,0,0,0,0.0,0.0,-729,-2,-1
1181,22,0,2015,qxy,7,long,1,0,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,7,seen,1,0,1,2,3,781,781.0,195.25,781,3,2
1181,22,0,2015,qxy,7,the,1,0,1,0,0,0,0.0,0.0,-781,-3,-2
1181,22,0,2015,qxy,7,advantages,1,0,1,1,2,482,160.66666666666666,48.2,482,2,1
1181,22,0,2015,qxy,7,of,1,0,1,0,0,0,0.0,0.0,-482,-2,-1
1181,22,0,2015,qxy,7,hiring,1,0,1,2,2,851,425.5,141.83333333333334,851,2,2
1181,22,0,2015,qxy,7,school,1,0,1,1,1,284,284.0,47.333333333333336,-567,-1,-1
1181,22,0,2015,qxy,7,leavers,1,0,1,2,3,901,901.0,128.71428571428572,617,2,1
1181,22,0,2015,qxy,7,who,1,0,1,2,2,991,991.0,330.3333333333333,90,-1,0
1181,22,0,2015,qxy,7,often,1,0,1,2,3,715,357.5,143.0,-276,1,0
1181,22,0,2015,qxy,7,prove,1,0,1,2,2,529,529.0,105.8,-186,-1,0
1181,22,0,2015,qxy,7,themselves,1,0,1,1,1,240,120.0,24.0,-289,-1,-1
1181,22,0,2015,qxy,7,to,1,0,1,0,0,0,0.0,0.0,-240,-1,-1
1181,22,0,2015,qxy,7,be,1,0,1,2,2,855,855.0,427.5,855,2,2
1181,22,0,2015,qxy,7,more,1,0,1,1,1,256,256.0,64.0,-599,-1,-1
1181,22,0,2015,qxy,7,committed,1,0,1,2,3,1280,426.6666666666667,142.22222222222223,1024,2,1
1181,22,0,2015,qxy,7,and,1,0,1,0,0,0,0.0,0.0,-1280,-3,-2
1181,22,0,2015,qxy,7,loyal,1,0,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,7,employees,1,0,1,1,1,544,181.33333333333334,60.44444444444444,544,1,1
1181,22,0,2015,qxy,7,than,1,0,1,1,1,222,222.0,55.5,-322,0,0
1181,22,0,2015,qxy,7,graduates,1,0,1,0,0,0,0.0,0.0,-222,-1,-1
1181,22,0,2015,qxy,8,Many,1,0,1,1,1,377,377.0,94.25,377,1,1
1181,22,0,2015,qxy,8,too,1,0,1,2,2,650,650.0,216.66666666666666,273,1,1
1181,22,0,2015,qxy,8,are,1,0,1,2,2,1037,1037.0,345.6666666666667,387,0,0
1181,22,0,2015,qxy,8,seeing,1,0,1,3,3,1583,791.5,263.8333333333333,546,1,1
1181,22,0,2015,qxy,8,the,1,0,1,0,0,0,0.0,0.0,-1583,-3,-3
1181,22,0,2015,qxy,8,advantages,1,0,1,3,7,2319,773.0,231.9,2319,7,3
1181,22,0,2015,qxy,8,of,1,0,1,0,0,0,0.0,0.0,-2319,-7,-3
1181,22,0,2015,qxy,8,scrapping,1,0,1,2,3,1044,522.0,116.0,1044,3,2
1181,22,0,2015,qxy,8,a,1,0,1,1,1,230,230.0,230.0,-814,-2,-1
1181,22,0,2015,qxy,8,degree,1,0,1,2,2,979,489.5,163.16666666666666,749,1,1
1181,22,0,2015,qxy,8,requirement,1,0,1,3,7,2278,759.3333333333334,207.0909090909091,1299,5,1
1181,22,0,2015,qxy,8,for,1,0,1,1,1,235,235.0,78.33333333333333,-2043,-6,-2
1181,22,0,2015,qxy,8,certain,1,0,1,0,0,0,0.0,0.0,-235,-1,-1
1181,22,0,2015,qxy,8,roles,1,0,1,1,1,897,897.0,179.4,897,1,1
1181,22,0,2015,qxy,9,For,1,1,1,1,1,268,268.0,89.33333333333333,-629,0,0
1181,22,0,2015,qxy,9,those,1,1,1,1,1,455,455.0,91.0,187,0,0
1181,22,0,2015,qxy,9,for,1,1,1,0,0,0,0.0,0.0,-455,-1,-1
1181,22,0,2015,qxy,9,whom,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,9,a,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,9,degree,1,1,1,1,1,453,226.5,75.5,453,1,1
1181,22,0,2015,qxy,9,is,1,1,1,0,0,0,0.0,0.0,-453,-1,-1
1181,22,0,2015,qxy,9,the,1,1,1,0,0,0,0.0,0.0,0,0,0
1181,22,0,2015,qxy,9,desired,1,1,1,0,0,0,0.0,0.0,0,0,0
