Unnamed: 0,exp_id,article_id,time,page_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,number_of_fixations_avg_left_two,number_of_fixations_max_left_two,number_of_fixations_avg_right_two,number_of_fixations_max_right_two,fixation_duration_avg_left_two,fixation_duration_max_left_two,fixation_duration_avg_right_two,fixation_duration_max_right_two,reading_times_avg_left_two,reading_times_max_left_two,reading_times_avg_right_two,reading_times_max_right_two
273,585,12,0,1227,ys,0,And,1,1,0,0,0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,505.5,1011.0,0.0,0.0,0.5,1.0,0.0,0.0
274,585,12,0,1227,ys,0,both,1,1,0,1,2,1011,1011.0,252.75,1011,2,1,1.0,2.0,0.0,0.0,505.5,1011.0,0.0,0.0,0.5,1.0,0.0,0.0
275,585,12,0,1227,ys,0,he,1,1,0,0,0,0,0.0,0.0,-1011,-2,-1,1.0,2.0,1.0,2.0,235.5,471.0,505.5,1011.0,0.5,1.0,0.5,1.0
276,585,12,0,1227,ys,0,and,1,1,0,1,2,471,471.0,157.0,471,2,1,1.0,2.0,1.0,2.0,235.5,471.0,505.5,1011.0,0.5,1.0,0.5,1.0
277,585,12,0,1227,ys,0,Nadal,1,1,0,0,0,0,0.0,0.0,-471,-2,-1,1.0,2.0,1.0,2.0,225.5,451.0,235.5,471.0,0.5,1.0,0.5,1.0
278,585,12,0,1227,ys,0,were,1,1,0,1,2,451,451.0,112.75,451,2,1,1.0,2.0,1.0,2.0,225.5,451.0,235.5,471.0,0.5,1.0,0.5,1.0
279,585,12,0,1227,ys,0,in,1,1,0,0,0,0,0.0,0.0,-451,-2,-1,0.0,0.0,1.0,2.0,0.0,0.0,225.5,451.0,0.0,0.0,0.5,1.0
280,585,12,0,1227,ys,0,tears,1,1,0,0,0,0,0.0,0.0,0,0,0,1.0,2.0,1.0,2.0,217.0,434.0,225.5,451.0,1.0,2.0,0.5,1.0
281,585,12,0,1227,ys,0,as,1,1,0,2,2,434,434.0,217.0,434,2,2,2.0,2.0,0.0,0.0,426.0,434.0,0.0,0.0,2.0,2.0,0.0,0.0
282,585,12,0,1227,ys,0,they,1,1,0,2,2,418,418.0,104.5,-16,0,0,2.0,2.0,1.0,2.0,653.5,889.0,217.0,434.0,1.5,2.0,1.0,2.0
283,585,12,0,1227,ys,0,watched,1,1,0,1,2,889,889.0,127.0,471,0,-1,1.0,2.0,2.0,2.0,444.5,889.0,426.0,434.0,0.5,1.0,2.0,2.0
284,585,12,0,1227,ys,0,a,1,1,0,0,0,0,0.0,0.0,-889,-2,-1,0.0,0.0,2.0,2.0,0.0,0.0,653.5,889.0,0.0,0.0,1.5,2.0
285,585,12,0,1227,ys,0,tribute,1,1,0,0,0,0,0.0,0.0,0,0,0,1.0,2.0,1.0,2.0,305.0,610.0,444.5,889.0,0.5,1.0,0.5,1.0
286,585,12,0,1227,ys,0,video,1,1,0,1,2,610,610.0,122.0,610,2,1,1.5,2.0,0.0,0.0,474.5,610.0,0.0,0.0,1.0,1.0,0.0,0.0
287,585,12,0,1227,ys,0,on,1,1,0,1,1,339,339.0,169.5,-271,-1,0,0.5,1.0,1.0,2.0,169.5,339.0,305.0,610.0,0.5,1.0,0.5,1.0
288,585,12,0,1227,ys,0,the,1,1,0,0,0,0,0.0,0.0,-339,-1,-1,0.0,0.0,1.5,2.0,0.0,0.0,474.5,610.0,0.0,0.0,1.0,1.0
289,585,12,0,1227,ys,0,big,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,169.5,339.0,0.0,0.0,0.5,1.0
290,585,12,0,1227,ys,0,screen,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,585,12,0,1227,ys,1,More,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,585,12,0,1227,ys,1,tears,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,585,12,0,1227,ys,1,followed,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,585,12,0,1227,ys,1,as,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,585,12,0,1227,ys,1,Jim,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,110.0,220.0,0.0,0.0,0.5,1.0,0.0,0.0
296,585,12,0,1227,ys,1,Courier,1,1,1,1,1,220,110.0,31.428571428571427,220,1,1,1.0,1.0,0.0,0.0,302.0,384.0,0.0,0.0,1.0,1.0,0.0,0.0
297,585,12,0,1227,ys,1,asked,1,1,1,1,1,384,384.0,76.8,164,0,0,1.0,1.0,0.5,1.0,348.0,384.0,110.0,220.0,1.0,1.0,0.5,1.0
298,585,12,0,1227,ys,1,Federer,1,1,1,1,1,312,104.0,44.57142857142857,-72,0,0,0.5,1.0,1.0,1.0,156.0,312.0,302.0,384.0,0.5,1.0,1.0,1.0
299,585,12,0,1227,ys,1,about,1,1,1,0,0,0,0.0,0.0,-312,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,348.0,384.0,0.0,0.0,1.0,1.0
300,585,12,0,1227,ys,1,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,156.0,312.0,0.0,0.0,0.5,1.0
301,585,12,0,1227,ys,1,decades,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,585,12,0,1227,ys,1,of,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,585,12,0,1227,ys,1,support,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,585,12,0,1227,ys,1,from,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,585,12,0,1227,ys,1,his,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,585,12,0,1227,ys,1,family,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,585,12,0,1227,ys,2,His,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,222.5,445.0,0.0,0.0,0.5,1.0,0.0,0.0
308,585,12,0,1227,ys,2,parents,1,1,1,1,1,445,222.5,63.57142857142857,445,1,1,0.5,1.0,0.0,0.0,222.5,445.0,0.0,0.0,0.5,1.0,0.0,0.0
309,585,12,0,1227,ys,2,wife,1,1,1,0,0,0,0.0,0.0,-445,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,222.5,445.0,0.0,0.0,0.5,1.0
310,585,12,0,1227,ys,2,and,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,222.5,445.0,0.0,0.0,0.5,1.0
311,585,12,0,1227,ys,2,both,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,585,12,0,1227,ys,2,sets,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,585,12,0,1227,ys,2,of,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,585,12,0,1227,ys,2,twins,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,585,12,0,1227,ys,2,were,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,585,12,0,1227,ys,2,present,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,585,12,0,1227,ys,2,in,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,585,12,0,1227,ys,2,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,585,12,0,1227,ys,2,city,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,102.5,205.0,0.0,0.0,0.5,1.0,0.0,0.0
320,585,12,0,1227,ys,2,which,1,1,1,1,1,205,205.0,41.0,205,1,1,0.5,1.0,0.0,0.0,102.5,205.0,0.0,0.0,0.5,1.0,0.0,0.0
321,585,12,0,1227,ys,2,has,1,1,1,0,0,0,0.0,0.0,-205,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,102.5,205.0,0.0,0.0,0.5,1.0
322,585,12,0,1227,ys,2,witnessed,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,102.5,205.0,0.0,0.0,0.5,1.0
323,585,12,0,1227,ys,2,so,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,585,12,0,1227,ys,2,much,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,585,12,0,1227,ys,2,of,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,134.5,269.0,0.0,0.0,0.5,1.0,0.0,0.0
326,585,12,0,1227,ys,2,his,1,1,1,1,1,269,269.0,89.66666666666667,269,1,1,1.0,1.0,0.0,0.0,727.0,1185.0,0.0,0.0,1.0,1.0,0.0,0.0
327,585,12,0,1227,ys,2,success,1,1,1,1,1,1185,592.5,169.28571428571428,916,0,0,0.5,1.0,0.5,1.0,592.5,1185.0,134.5,269.0,0.5,1.0,0.5,1.0
328,585,12,0,1227,ys,3,Live,1,1,1,0,0,0,0.0,0.0,-1185,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,727.0,1185.0,0.0,0.0,1.0,1.0
329,585,12,0,1227,ys,3,from,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.5,1.0,156.5,313.0,592.5,1185.0,0.5,1.0,0.5,1.0
330,585,12,0,1227,ys,3,London,1,1,1,1,1,313,156.5,52.16666666666666,313,1,1,0.5,1.0,0.0,0.0,156.5,313.0,0.0,0.0,0.5,1.0,0.0,0.0
581,590,15,0,1237,wangchenyu,0,NASA,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.5,1.0,382.0,764.0,156.5,313.0,0.5,1.0,0.5,1.0
582,590,15,0,1237,wangchenyu,0,is,1,1,1,1,1,764,764.0,382.0,764,1,1,1.0,1.0,0.5,1.0,558.5,764.0,156.5,313.0,1.0,1.0,0.5,1.0
583,590,15,0,1237,wangchenyu,0,preparing,1,1,1,1,1,353,117.66666666666669,39.22222222222222,-411,0,0,0.5,1.0,0.5,1.0,176.5,353.0,382.0,764.0,0.5,1.0,0.5,1.0
584,590,15,0,1237,wangchenyu,0,to,1,1,1,0,0,0,0.0,0.0,-353,-1,-1,0.5,1.0,1.0,1.0,260.5,521.0,558.5,764.0,0.5,1.0,1.0,1.0
585,590,15,0,1237,wangchenyu,0,crash,1,1,1,1,1,521,521.0,104.2,521,1,1,0.5,1.0,0.5,1.0,260.5,521.0,176.5,353.0,0.5,1.0,0.5,1.0
586,590,15,0,1237,wangchenyu,0,a,1,1,1,0,0,0,0.0,0.0,-521,-1,-1,0.0,0.0,0.5,1.0,942.5,1885.0,260.5,521.0,0.0,0.0,0.5,1.0
587,590,15,0,1237,wangchenyu,0,probe,0,1,1,0,0,1885,0.0,0.0,938,0,1,0.0,0.0,0.5,1.0,942.5,1885.0,260.5,521.0,0.0,0.0,0.5,1.0
588,590,15,0,1237,wangchenyu,0,into,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,942.5,1885.0,0.0,0.0,0.0,0.0
589,590,15,0,1237,wangchenyu,0,an,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,942.5,1885.0,0.0,0.0,0.0,0.0
590,590,15,0,1237,wangchenyu,0,asteroid,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,590,15,0,1237,wangchenyu,0,some,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,590,15,0,1237,wangchenyu,0,11,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,590,15,0,1237,wangchenyu,0,million,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,590,15,0,1237,wangchenyu,0,kilometers,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,590,15,0,1237,wangchenyu,0,from,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,590,15,0,1237,wangchenyu,0,Earth,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,590,15,0,1237,wangchenyu,0,to,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,590,15,0,1237,wangchenyu,0,assess,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,590,15,0,1237,wangchenyu,0,how,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,590,15,0,1237,wangchenyu,0,difficult,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,590,15,0,1237,wangchenyu,0,it,1,1,1,0,0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,433.0,866.0,0.0,0.0,1.0,2.0,0.0,0.0
602,590,15,0,1237,wangchenyu,0,would,1,1,1,2,2,866,866.0,173.2,866,2,2,2.0,2.0,0.0,0.0,954.0,1042.0,0.0,0.0,2.0,2.0,0.0,0.0
603,590,15,0,1237,wangchenyu,0,be,1,1,1,2,2,1042,1042.0,521.0,176,0,0,2.5,3.0,1.0,2.0,864.0,1042.0,433.0,866.0,2.0,2.0,1.0,2.0
604,590,15,0,1237,wangchenyu,0,to,1,1,1,2,3,686,686.0,343.0,-356,1,0,3.0,3.0,2.0,2.0,787.0,888.0,954.0,1042.0,2.5,3.0,2.0,2.0
605,590,15,0,1237,wangchenyu,0,stop,1,1,1,3,3,888,888.0,222.0,202,0,1,2.5,3.0,2.5,3.0,791.0,888.0,864.0,1042.0,2.5,3.0,2.0,2.0
606,590,15,0,1237,wangchenyu,0,a,1,1,1,2,2,694,694.0,694.0,-194,-1,-1,3.5,5.0,3.0,3.0,1519.5,2345.0,787.0,888.0,3.0,4.0,2.5,3.0
607,590,15,0,1237,wangchenyu,0,sizable,1,1,1,4,5,2345,1172.5,335.0,1651,3,2,2.5,5.0,2.5,3.0,1172.5,2345.0,791.0,888.0,2.0,4.0,2.5,3.0
608,590,15,0,1237,wangchenyu,0,piece,1,1,1,0,0,0,0.0,0.0,-2345,-5,-4,1.0,2.0,3.5,5.0,565.5,1131.0,1519.5,2345.0,1.0,2.0,3.0,4.0
609,590,15,0,1237,wangchenyu,0,of,1,1,1,2,2,1131,1131.0,565.5,1131,2,2,2.5,3.0,2.5,5.0,1214.5,1298.0,1172.5,2345.0,2.5,3.0,2.0,4.0
610,590,15,0,1237,wangchenyu,0,space,1,1,1,3,3,1298,1298.0,259.6,167,1,1,2.5,3.0,1.0,2.0,1062.0,1298.0,565.5,1131.0,2.5,3.0,1.0,2.0
611,590,15,0,1237,wangchenyu,0,rock,1,1,1,2,2,826,826.0,206.5,-472,-1,-1,1.5,2.0,2.5,3.0,566.5,826.0,1214.5,1298.0,1.5,2.0,2.5,3.0
612,590,15,0,1237,wangchenyu,0,hitting,1,1,1,1,1,307,153.5,43.85714285714285,-519,-1,-1,2.0,3.0,2.5,3.0,490.0,673.0,1062.0,1298.0,1.5,2.0,2.5,3.0
613,590,15,0,1237,wangchenyu,0,our,1,1,1,2,3,673,673.0,224.3333333333333,366,2,1,2.5,3.0,1.5,2.0,729.5,786.0,566.5,826.0,1.5,2.0,1.5,2.0
614,590,15,0,1237,wangchenyu,0,planet,1,1,1,1,2,786,393.0,131.0,113,-1,-1,2.5,3.0,2.0,3.0,789.0,792.0,490.0,673.0,1.5,2.0,1.5,2.0
615,590,15,0,1237,wangchenyu,1,The,1,0,1,2,3,792,792.0,264.0,6,1,1,3.5,4.0,2.5,3.0,1144.5,1497.0,729.5,786.0,2.5,3.0,1.5,2.0
616,590,15,0,1237,wangchenyu,1,spacecraft,1,0,1,3,4,1497,748.5,149.7,705,1,1,2.5,4.0,2.5,3.0,849.0,1497.0,789.0,792.0,2.0,3.0,1.5,2.0
617,590,15,0,1237,wangchenyu,1,will,1,0,1,1,1,201,201.0,50.25,-1296,-3,-2,1.5,2.0,3.5,4.0,715.5,1230.0,1144.5,1497.0,1.5,2.0,2.5,3.0
618,590,15,0,1237,wangchenyu,1,strike,1,0,1,2,2,1230,1230.0,205.0,1029,1,1,1.5,2.0,2.5,4.0,868.0,1230.0,849.0,1497.0,1.5,2.0,2.0,3.0
619,590,15,0,1237,wangchenyu,1,the,1,0,1,1,1,506,506.0,168.66666666666666,-724,-1,-1,1.5,2.0,1.5,2.0,630.0,754.0,715.5,1230.0,1.5,2.0,1.5,2.0
620,590,15,0,1237,wangchenyu,1,target,1,0,1,2,2,754,377.0,125.66666666666669,248,1,1,1.5,2.0,1.5,2.0,529.5,754.0,868.0,1230.0,1.5,2.0,1.5,2.0
621,590,15,0,1237,wangchenyu,1,called,1,0,1,1,1,305,305.0,50.833333333333336,-449,-1,-1,1.0,1.0,1.5,2.0,313.5,322.0,630.0,754.0,1.0,1.0,1.5,2.0
622,590,15,0,1237,wangchenyu,1,Dimorphos,1,0,1,1,1,322,107.33333333333331,35.77777777777778,17,0,0,1.0,1.0,1.5,2.0,355.5,389.0,529.5,754.0,1.0,1.0,1.5,2.0
623,590,15,0,1237,wangchenyu,1,at,1,0,1,1,1,389,389.0,194.5,67,0,0,1.5,2.0,1.0,1.0,572.5,756.0,313.5,322.0,1.5,2.0,1.0,1.0
624,590,15,0,1237,wangchenyu,1,over,1,0,1,2,2,756,756.0,189.0,367,1,1,1.5,2.0,1.0,1.0,499.5,756.0,355.5,389.0,1.5,2.0,1.0,1.0
625,590,15,0,1237,wangchenyu,1,20000,1,0,1,1,1,243,243.0,48.6,-513,-1,-1,0.5,1.0,1.5,2.0,121.5,243.0,572.5,756.0,0.5,1.0,1.5,2.0
626,590,15,0,1237,wangchenyu,1,kilometers,1,0,1,0,0,0,0.0,0.0,-243,-1,-1,0.0,0.0,1.5,2.0,0.0,0.0,499.5,756.0,0.0,0.0,1.5,2.0
627,590,15,0,1237,wangchenyu,1,per,1,0,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,121.5,243.0,0.0,0.0,0.5,1.0
628,590,15,0,1237,wangchenyu,1,hour,1,0,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,590,15,0,1237,wangchenyu,2,Scientists,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,152.5,305.0,0.0,0.0,0.5,1.0,0.0,0.0
630,590,15,0,1237,wangchenyu,2,believe,1,1,1,1,1,305,152.5,43.57142857142857,305,1,1,0.5,1.0,0.0,0.0,152.5,305.0,0.0,0.0,0.5,1.0,0.0,0.0
631,590,15,0,1237,wangchenyu,2,this,1,1,1,0,0,0,0.0,0.0,-305,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,152.5,305.0,0.0,0.0,0.5,1.0
632,590,15,0,1237,wangchenyu,2,would,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,152.5,305.0,0.0,0.0,0.5,1.0
633,590,15,0,1237,wangchenyu,2,be,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,590,15,0,1237,wangchenyu,2,enough,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,123.5,247.0,0.0,0.0,0.5,1.0,0.0,0.0
635,590,15,0,1237,wangchenyu,2,to,1,1,1,1,1,247,247.0,123.5,247,1,1,0.5,1.0,0.0,0.0,123.5,247.0,0.0,0.0,0.5,1.0,0.0,0.0
636,590,15,0,1237,wangchenyu,2,deflect,1,1,1,0,0,0,0.0,0.0,-247,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,123.5,247.0,0.0,0.0,0.5,1.0
637,590,15,0,1237,wangchenyu,2,its,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,123.5,247.0,0.0,0.0,0.5,1.0
638,590,15,0,1237,wangchenyu,2,path,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,597,9,0,1248,luqi,0,But,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,194.5,389.0,0.0,0.0,0.5,1.0,0.0,0.0
925,597,9,0,1248,luqi,0,poorer,1,1,1,1,1,389,194.5,64.83333333333333,389,1,1,1.0,1.0,0.0,0.0,302.5,389.0,0.0,0.0,1.0,1.0,0.0,0.0
926,597,9,0,1248,luqi,0,nations,1,1,1,1,1,216,108.0,30.857142857142858,-173,0,0,1.0,1.0,0.5,1.0,219.0,222.0,194.5,389.0,1.0,1.0,0.5,1.0
927,597,9,0,1248,luqi,0,in,1,1,1,1,1,222,222.0,111.0,6,0,0,1.0,1.0,1.0,1.0,214.0,222.0,302.5,389.0,1.0,1.0,1.0,1.0
928,597,9,0,1248,luqi,0,Southeast,1,1,1,1,1,206,103.0,22.88888888888889,-16,0,0,1.0,1.0,1.0,1.0,210.5,215.0,219.0,222.0,1.0,1.0,1.0,1.0
929,597,9,0,1248,luqi,0,Asia,1,1,1,1,1,215,215.0,53.75,9,0,0,1.0,1.0,1.0,1.0,246.5,278.0,214.0,222.0,1.0,1.0,1.0,1.0
930,597,9,0,1248,luqi,0,scored,1,1,1,1,1,278,278.0,46.333333333333336,63,0,0,1.5,2.0,1.0,1.0,354.0,430.0,210.5,215.0,1.0,1.0,1.0,1.0
931,597,9,0,1248,luqi,0,comparatively,1,1,1,1,2,430,86.0,33.07692307692308,152,1,0,1.5,2.0,1.0,1.0,320.0,430.0,246.5,278.0,1.0,1.0,1.0,1.0
932,597,9,0,1248,luqi,0,highly,1,1,1,1,1,210,105.0,35.0,-220,-1,0,1.0,1.0,1.5,2.0,233.5,257.0,354.0,430.0,1.0,1.0,1.0,1.0
933,597,9,0,1248,luqi,0,for,1,1,1,1,1,257,257.0,85.66666666666667,47,0,0,1.0,1.0,1.5,2.0,270.5,284.0,320.0,430.0,1.0,1.0,1.0,1.0
934,597,9,0,1248,luqi,0,confidence,1,1,1,1,1,284,94.66666666666669,28.4,27,0,0,1.0,1.0,1.0,1.0,349.0,414.0,233.5,257.0,1.0,1.0,1.0,1.0
2081,641,24,0,1324,luqi,0,If,1,1,1,1,1,414,414.0,207.0,0,0,0,1.0,1.0,1.0,1.0,339.5,414.0,270.5,284.0,1.0,1.0,1.0,1.0
2082,641,24,0,1324,luqi,0,not,1,1,1,1,1,265,265.0,88.33333333333333,-149,0,0,0.5,1.0,1.0,1.0,132.5,265.0,349.0,414.0,0.5,1.0,1.0,1.0
2083,641,24,0,1324,luqi,0,placing,1,1,1,0,0,0,0.0,0.0,-265,-1,-1,0.5,1.0,1.0,1.0,240.0,480.0,339.5,414.0,0.5,1.0,1.0,1.0
2084,641,24,0,1324,luqi,0,jobs,1,1,1,1,1,480,480.0,120.0,480,1,1,0.5,1.0,0.5,1.0,240.0,480.0,132.5,265.0,0.5,1.0,0.5,1.0
2085,641,24,0,1324,luqi,0,at,1,1,1,0,0,0,0.0,0.0,-480,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,240.0,480.0,0.0,0.0,0.5,1.0
2086,641,24,0,1324,luqi,0,risk,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,240.0,480.0,0.0,0.0,0.5,1.0
2087,641,24,0,1324,luqi,0,to,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2088,641,24,0,1324,luqi,0,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,148.5,297.0,0.0,0.0,0.5,1.0,0.0,0.0
2089,641,24,0,1324,luqi,0,extent,1,1,1,1,1,297,148.5,49.5,297,1,1,1.5,2.0,0.0,0.0,369.0,441.0,0.0,0.0,1.5,2.0,0.0,0.0
2090,641,24,0,1324,luqi,0,employment,1,1,1,2,2,441,147.0,44.1,144,1,1,1.5,2.0,0.5,1.0,409.5,441.0,148.5,297.0,1.5,2.0,0.5,1.0
2091,641,24,0,1324,luqi,0,protection,1,1,1,1,1,378,126.0,37.8,-63,-1,-1,0.5,1.0,1.5,2.0,189.0,378.0,369.0,441.0,0.5,1.0,1.5,2.0
2092,641,24,0,1324,luqi,0,laws,1,1,1,0,0,0,0.0,0.0,-378,-1,-1,0.5,1.0,1.5,2.0,374.0,748.0,409.5,441.0,0.5,1.0,1.5,2.0
2093,641,24,0,1324,luqi,0,constrain,1,1,1,1,1,748,374.0,83.11111111111111,748,1,1,0.5,1.0,0.5,1.0,374.0,748.0,189.0,378.0,0.5,1.0,0.5,1.0
2094,641,24,0,1324,luqi,0,business,1,1,1,0,0,0,0.0,0.0,-748,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,374.0,748.0,0.0,0.0,0.5,1.0
2095,641,24,0,1324,luqi,0,owners,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,374.0,748.0,0.0,0.0,0.5,1.0
