,exp_id,article_id,time,page_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
8477,1090,38,0,1860,wuyuting,5,It,1,1,1,0,0,0,0.0,0.0,-740,-2,-1
8478,1090,38,0,1860,wuyuting,5,said,1,1,1,1,2,670,670.0,167.5,670,2,1
8479,1090,38,0,1860,wuyuting,5,sectors,0,1,1,2,6,2581,1290.5,368.7142857142857,1911,4,1
8480,1090,38,0,1860,wuyuting,5,such,1,1,1,1,1,604,604.0,151.0,-1977,-5,-1
8481,1090,38,0,1860,wuyuting,5,as,1,1,1,1,1,391,391.0,195.5,-213,0,0
8482,1090,38,0,1860,wuyuting,5,power,1,1,1,3,4,1576,788.0,315.2,1185,3,2
8483,1090,38,0,1860,wuyuting,5,transport,1,1,1,1,2,905,452.5,100.55555555555556,-671,-2,-2
8484,1090,38,0,1860,wuyuting,5,and,1,1,1,0,0,0,0.0,0.0,-905,-2,-1
8485,1090,38,0,1860,wuyuting,5,agriculture,1,1,1,2,2,1165,388.3333333333333,105.9090909090909,1165,2,2
8486,1090,38,0,1860,wuyuting,5,were,1,1,1,1,2,722,722.0,180.5,-443,0,-1
8487,1090,38,0,1860,wuyuting,5,responsible,1,1,1,1,2,849,212.25,77.18181818181819,127,0,0
8488,1090,38,0,1860,wuyuting,5,for,1,1,1,1,1,303,303.0,101.0,-546,-1,0
8489,1090,38,0,1860,wuyuting,5,most,1,1,1,1,1,412,412.0,103.0,109,0,0
8490,1090,38,0,1860,wuyuting,5,emissions,0,1,1,1,3,992,496.0,110.22222222222224,580,2,0
8491,1090,38,0,1860,wuyuting,6,The,1,1,1,0,0,0,0.0,0.0,-992,-3,-1
8492,1090,38,0,1860,wuyuting,6,US,1,1,1,0,0,0,0.0,0.0,0,0,0
8493,1090,38,0,1860,wuyuting,6,Secretary,1,1,1,0,0,0,0.0,0.0,0,0,0
8494,1090,38,0,1860,wuyuting,6,of,1,1,1,0,0,0,0.0,0.0,0,0,0
8495,1090,38,0,1860,wuyuting,6,State,1,1,1,1,1,290,290.0,58.0,290,1,1
8496,1090,38,0,1860,wuyuting,6,Antony,1,1,1,1,2,468,468.0,78.0,178,1,0
8497,1090,38,0,1860,wuyuting,6,Blinken,1,1,1,1,1,205,205.0,29.285714285714285,-263,-1,0
8498,1090,38,0,1860,wuyuting,6,has,1,1,1,1,1,215,215.0,71.66666666666667,10,0,0
8499,1090,38,0,1860,wuyuting,6,hosted,1,1,1,1,1,982,491.0,163.66666666666666,767,0,0
8500,1090,38,0,1860,wuyuting,6,the,1,1,1,0,0,0,0.0,0.0,-982,-1,-1
8501,1090,38,0,1860,wuyuting,6,first,1,1,1,1,1,338,338.0,67.6,338,1,1
8502,1090,38,0,1860,wuyuting,6,direct,1,1,1,1,1,298,149.0,49.66666666666666,-40,0,0
8503,1090,38,0,1860,wuyuting,6,talks,1,1,1,1,1,374,374.0,74.8,76,0,0
8504,1090,38,0,1860,wuyuting,6,between,1,1,1,1,2,663,331.5,94.71428571428572,289,1,0
8505,1090,38,0,1860,wuyuting,6,the,1,1,1,0,0,0,0.0,0.0,-663,-2,-1
8506,1090,38,0,1860,wuyuting,6,foreign,1,1,1,1,1,472,236.0,67.42857142857143,472,1,1
8507,1090,38,0,1860,wuyuting,6,ministers,1,1,1,1,2,1234,411.3333333333333,137.11111111111111,762,1,0
8508,1090,38,0,1860,wuyuting,6,of,1,1,1,1,1,275,275.0,137.5,-959,-1,0
8509,1090,38,0,1860,wuyuting,6,Armenia,1,1,1,0,0,0,0.0,0.0,-275,-1,-1
8510,1090,38,0,1860,wuyuting,6,and,1,1,1,1,1,216,216.0,72.0,216,1,1
8511,1090,38,0,1860,wuyuting,6,Azerbaijan,1,1,1,2,4,1780,593.3333333333334,178.0,1564,3,1
8512,1090,38,0,1860,wuyuting,6,after,1,1,1,0,0,0,0.0,0.0,-1780,-4,-2
8513,1090,38,0,1860,wuyuting,6,renewed,1,1,1,1,4,1674,837.0,239.14285714285717,1674,4,1
8514,1090,38,0,1860,wuyuting,6,fighting,1,1,1,1,3,1597,798.5,199.625,-77,-1,0
8515,1090,38,0,1860,wuyuting,6,broke,1,1,1,1,2,1091,1091.0,218.2,-506,-1,0
8516,1090,38,0,1860,wuyuting,6,out,1,1,1,0,0,0,0.0,0.0,-1091,-2,-1
8517,1090,38,0,1860,wuyuting,6,in,1,1,1,1,2,830,830.0,415.0,830,2,1
8518,1090,38,0,1860,wuyuting,6,their,1,1,1,1,1,994,994.0,198.8,164,-1,0
8519,1090,38,0,1860,wuyuting,6,border,1,1,1,1,1,385,192.5,64.16666666666667,-609,0,0
8520,1090,38,0,1860,wuyuting,6,area,1,1,1,1,1,892,892.0,223.0,507,0,0
8521,1090,38,0,1860,wuyuting,6,last,1,1,1,1,1,285,285.0,71.25,-607,0,0
8522,1090,38,0,1860,wuyuting,6,week,1,1,1,1,2,1326,1326.0,331.5,1041,1,0
8523,1090,38,0,1860,wuyuting,7,Mr,1,1,1,0,0,0,0.0,0.0,-1326,-2,-1
8524,1090,38,0,1860,wuyuting,7,Blinken,1,1,1,1,3,1101,1101.0,157.28571428571428,1101,3,1
8525,1090,38,0,1860,wuyuting,7,said,1,1,1,0,0,0,0.0,0.0,-1101,-3,-1
8526,1090,38,0,1860,wuyuting,7,the,1,1,1,1,2,1491,1491.0,497.0,1491,2,1
8527,1090,38,0,1860,wuyuting,7,leaders,1,1,1,0,0,0,0.0,0.0,-1491,-2,-1
8528,1090,38,0,1860,wuyuting,7,of,1,1,1,1,1,637,637.0,318.5,637,1,1
8529,1090,38,0,1860,wuyuting,7,both,1,1,1,1,1,222,222.0,55.5,-415,0,0
8530,1090,38,0,1860,wuyuting,7,countries,1,1,1,2,3,892,446.0,99.11111111111111,670,2,1
8531,1090,38,0,1860,wuyuting,7,had,1,1,1,0,0,0,0.0,0.0,-892,-3,-2
8532,1090,38,0,1860,wuyuting,7,told,1,1,1,0,0,0,0.0,0.0,0,0,0
8533,1090,38,0,1860,wuyuting,7,him,1,1,1,1,1,219,219.0,73.0,219,1,1
8534,1090,38,0,1860,wuyuting,7,they,1,1,1,1,1,225,225.0,56.25,6,0,0
8535,1090,38,0,1860,wuyuting,7,were,1,1,1,1,1,923,923.0,230.75,698,0,0
8536,1090,38,0,1860,wuyuting,7,ready,1,1,1,2,2,1375,1375.0,275.0,452,1,1
8537,1090,38,0,1860,wuyuting,7,for,1,1,1,1,1,395,395.0,131.66666666666666,-980,-1,-1
8538,1090,38,0,1860,wuyuting,7,peace,1,1,1,0,0,0,0.0,0.0,-395,-1,-1
8539,1090,38,0,1860,wuyuting,8,Strong,1,0,1,2,2,755,755.0,125.83333333333331,755,2,2
8540,1090,38,0,1860,wuyuting,8,sustained,0,0,1,2,4,2942,1471.0,326.8888888888889,2187,2,0
8541,1090,38,0,1860,wuyuting,8,diplomatic,0,0,1,2,4,2344,781.3333333333334,234.4,-598,0,0
8542,1090,38,0,1860,wuyuting,8,engagement,0,0,1,1,2,873,291.0,87.3,-1471,-2,-1
8543,1090,38,0,1860,wuyuting,8,is,1,0,1,1,1,876,876.0,438.0,3,-1,0
8544,1090,38,0,1860,wuyuting,8,the,1,0,1,0,0,0,0.0,0.0,-876,-1,-1
8545,1090,38,0,1860,wuyuting,8,best,1,0,1,1,2,1710,1710.0,427.5,1710,2,1
8546,1090,38,0,1860,wuyuting,8,path,1,0,1,0,0,0,0.0,0.0,-1710,-2,-1
8547,1090,38,0,1860,wuyuting,8,for,1,0,1,1,1,218,218.0,72.66666666666667,218,1,1
8548,1090,38,0,1860,wuyuting,8,everyone,1,0,1,1,1,298,99.33333333333331,37.25,80,0,0
8549,1090,38,0,1860,wuyuting,9,There,1,1,1,1,1,239,239.0,47.8,-59,0,0
8550,1090,38,0,1860,wuyuting,9,is,1,1,1,1,1,257,257.0,128.5,18,0,0
8551,1090,38,0,1860,wuyuting,9,no,1,1,1,1,1,403,403.0,201.5,146,0,0
8552,1090,38,0,1860,wuyuting,9,military,1,1,1,1,2,1279,426.3333333333333,159.875,876,1,0
8553,1090,38,0,1860,wuyuting,9,solution,1,1,1,1,1,328,109.33333333333331,41.0,-951,-1,0
8554,1090,38,0,1860,wuyuting,9,to,1,1,1,0,0,0,0.0,0.0,-328,-1,-1
8555,1090,38,0,1860,wuyuting,9,the,1,1,1,1,1,229,229.0,76.33333333333333,229,1,1
8556,1090,38,0,1860,wuyuting,9,differences,1,1,1,1,1,479,159.66666666666666,43.54545454545455,250,0,0
8557,1090,38,0,1860,wuyuting,9,between,1,1,1,1,2,527,263.5,75.28571428571429,48,1,0
8558,1090,38,0,1860,wuyuting,9,Armenia,1,1,1,1,1,219,73.0,31.285714285714285,-308,-1,0
8559,1090,38,0,1860,wuyuting,9,and,1,1,1,2,2,447,447.0,149.0,228,1,1
8560,1090,38,0,1860,wuyuting,9,Azerbaijan,1,1,1,3,5,1532,510.6666666666667,153.2,1085,3,1
8561,1090,38,0,1860,wuyuting,10,But,1,1,1,1,1,337,337.0,112.33333333333331,-1195,-4,-2
8562,1090,38,0,1860,wuyuting,10,there,1,1,1,1,1,332,332.0,66.4,-5,0,0
8563,1090,38,0,1860,wuyuting,10,is,1,1,1,0,0,0,0.0,0.0,-332,-1,-1
8564,1090,38,0,1860,wuyuting,10,I,1,1,1,0,0,0,0.0,0.0,0,0,0
8565,1090,38,0,1860,wuyuting,10,think,1,1,1,0,0,0,0.0,0.0,0,0,0
8566,1090,38,0,1860,wuyuting,10,a,1,1,1,0,0,0,0.0,0.0,0,0,0
8567,1090,38,0,1860,wuyuting,10,path,1,1,1,0,0,0,0.0,0.0,0,0,0
8568,1090,38,0,1860,wuyuting,10,to,1,1,1,0,0,0,0.0,0.0,0,0,0
8569,1090,38,0,1860,wuyuting,10,a,1,1,1,0,0,0,0.0,0.0,0,0,0
8570,1090,38,0,1860,wuyuting,10,durable,1,1,1,1,4,1418,1418.0,202.57142857142856,1418,4,1
8571,1090,38,0,1860,wuyuting,10,peace,1,1,1,0,0,0,0.0,0.0,-1418,-4,-1
8572,1090,38,0,1860,wuyuting,10,that,1,1,1,1,1,202,202.0,50.5,202,1,1
8573,1090,38,0,1860,wuyuting,10,resolves,1,1,1,1,2,1612,806.0,201.5,1410,1,0
8574,1090,38,0,1860,wuyuting,10,the,1,1,1,1,1,414,414.0,138.0,-1198,-1,0
8575,1090,38,0,1860,wuyuting,10,differences,1,1,1,1,2,509,169.66666666666666,46.27272727272727,95,1,0
8576,1090,38,0,1860,wuyuting,10,through,1,1,1,1,1,551,551.0,78.71428571428571,42,-1,0
8577,1090,38,0,1860,wuyuting,10,diplomacy,1,1,1,1,2,1055,351.6666666666667,117.22222222222224,504,1,0
8578,1090,38,0,1860,wuyuting,11,The,1,1,1,1,2,677,677.0,225.66666666666663,-378,0,0
8579,1090,38,0,1860,wuyuting,11,United,1,1,1,0,0,0,0.0,0.0,-677,-2,-1
8580,1090,38,0,1860,wuyuting,11,States,1,1,1,1,1,210,210.0,35.0,210,1,1
8581,1090,38,0,1860,wuyuting,11,is,1,1,1,0,0,0,0.0,0.0,-210,-1,-1
8582,1090,38,0,1860,wuyuting,11,prepared,1,1,1,2,3,1340,670.0,167.5,1340,3,2
8583,1090,38,0,1860,wuyuting,11,to,1,1,1,1,1,686,686.0,343.0,-654,-2,-1
8584,1090,38,0,1860,wuyuting,11,do,1,1,1,1,1,285,285.0,142.5,-401,0,0
8585,1090,38,0,1860,wuyuting,11,whatever,1,1,1,2,2,1244,414.6666666666667,155.5,959,1,1
8586,1090,38,0,1860,wuyuting,11,it,1,1,1,0,0,0,0.0,0.0,-1244,-2,-2
8587,1090,38,0,1860,wuyuting,11,can,1,1,1,0,0,0,0.0,0.0,0,0,0
8588,1090,38,0,1860,wuyuting,11,to,1,1,1,1,1,396,396.0,198.0,396,1,1
8589,1090,38,0,1860,wuyuting,11,support,1,1,1,1,3,1569,784.5,224.14285714285717,1173,2,0
8590,1090,38,0,1860,wuyuting,11,these,1,1,1,1,1,644,644.0,128.8,-925,-2,0
8591,1090,38,0,1860,wuyuting,11,efforts,1,1,1,2,2,594,297.0,84.85714285714286,-50,1,1
8592,1090,38,0,1860,wuyuting,12,And,1,1,1,1,1,875,875.0,291.6666666666667,281,-1,-1
8593,1090,38,0,1860,wuyuting,12,I'm,1,1,1,0,0,0,0.0,0.0,-875,-1,-1
8594,1090,38,0,1860,wuyuting,12,grateful,1,1,1,1,1,259,129.5,32.375,259,1,1
8595,1090,38,0,1860,wuyuting,12,to,1,1,1,1,1,216,216.0,108.0,-43,0,0
8596,1090,38,0,1860,wuyuting,12,both,1,1,1,1,1,215,215.0,53.75,-1,0,0
8597,1090,38,0,1860,wuyuting,12,of,1,1,1,1,1,222,222.0,111.0,7,0,0
8598,1090,38,0,1860,wuyuting,12,my,1,1,1,0,0,0,0.0,0.0,-222,-1,-1
8599,1090,38,0,1860,wuyuting,12,colleagues,1,1,1,1,1,616,308.0,61.6,616,1,1
8600,1090,38,0,1860,wuyuting,12,for,1,1,1,1,1,219,219.0,73.0,-397,0,0
8601,1090,38,0,1860,wuyuting,12,being,1,1,1,1,1,673,336.5,134.6,454,0,0
8602,1090,38,0,1860,wuyuting,12,here,1,1,1,0,0,0,0.0,0.0,-673,-1,-1
8603,1090,38,0,1860,wuyuting,12,today,1,1,1,2,2,513,256.5,102.6,513,2,2
8604,1090,38,0,1860,wuyuting,12,to,1,1,1,1,1,593,593.0,296.5,80,-1,-1
8605,1090,38,0,1860,wuyuting,12,pursue,0,1,1,1,2,948,474.0,158.0,355,1,0
8606,1090,38,0,1860,wuyuting,12,this,1,1,1,0,0,0,0.0,0.0,-948,-2,-1
8607,1090,38,0,1860,wuyuting,12,conversation,1,1,1,0,0,0,0.0,0.0,0,0,0
8608,1090,38,0,1861,wuyuting,0,A,1,1,1,0,0,0,0.0,0.0,0,0,0
8609,1090,38,0,1861,wuyuting,0,robotic,1,1,1,1,3,978,489.0,139.71428571428572,978,3,1
8610,1090,38,0,1861,wuyuting,0,lander,1,1,1,1,1,631,315.5,105.16666666666669,-347,-2,0
8611,1090,38,0,1861,wuyuting,0,belonging,1,1,1,0,0,0,0.0,0.0,-631,-1,-1
8612,1090,38,0,1861,wuyuting,0,to,1,1,1,0,0,0,0.0,0.0,0,0,0
8613,1090,38,0,1861,wuyuting,0,the,1,1,1,1,1,233,233.0,77.66666666666667,233,1,1
8614,1090,38,0,1861,wuyuting,0,US,1,1,1,0,0,0,0.0,0.0,-233,-1,-1
8615,1090,38,0,1861,wuyuting,0,space,1,1,1,0,0,0,0.0,0.0,0,0,0
8616,1090,38,0,1861,wuyuting,0,agency,1,1,1,0,0,0,0.0,0.0,0,0,0
8617,1090,38,0,1861,wuyuting,0,NASA,1,1,1,0,0,0,0.0,0.0,0,0,0
8618,1090,38,0,1861,wuyuting,0,has,1,1,1,0,0,0,0.0,0.0,0,0,0
8619,1090,38,0,1861,wuyuting,0,captured,1,1,1,1,1,871,435.5,108.875,871,1,1
8620,1090,38,0,1861,wuyuting,0,the,1,1,1,1,1,329,329.0,109.66666666666669,-542,0,0
8621,1090,38,0,1861,wuyuting,0,vibrations,1,1,1,1,1,598,199.33333333333331,59.8,269,0,0
8622,1090,38,0,1861,wuyuting,0,and,1,1,1,1,1,717,717.0,239.0,119,0,0
8623,1090,38,0,1861,wuyuting,0,sounds,1,1,1,1,1,331,331.0,55.16666666666666,-386,0,0
8624,1090,38,0,1861,wuyuting,0,of,1,1,1,0,0,0,0.0,0.0,-331,-1,-1
8625,1090,38,0,1861,wuyuting,0,four,1,1,1,0,0,0,0.0,0.0,0,0,0
8626,1090,38,0,1861,wuyuting,0,meteoroids,1,1,1,2,3,1081,360.3333333333333,108.1,1081,3,2
8627,1090,38,0,1861,wuyuting,0,striking,1,1,1,3,5,1666,833.0,208.25,585,2,1
8628,1090,38,0,1861,wuyuting,0,the,1,1,1,4,5,1615,1615.0,538.3333333333334,-51,0,1
8629,1090,38,0,1861,wuyuting,0,surface,1,1,1,4,5,1810,905.0,258.57142857142856,195,0,0
8630,1090,38,0,1861,wuyuting,0,of,1,1,1,2,2,1052,1052.0,526.0,-758,-3,-2
8631,1090,38,0,1861,wuyuting,0,the,1,1,1,2,2,692,692.0,230.66666666666663,-360,0,0
8632,1090,38,0,1861,wuyuting,0,planet,1,1,1,1,1,929,464.5,154.83333333333334,237,-1,-1
8633,1090,38,0,1861,wuyuting,0,Mars,1,1,1,3,4,1763,1763.0,440.75,834,3,2
8634,1090,38,0,1861,wuyuting,1,Scientists,1,0,1,4,7,2718,906.0,271.8,955,3,1
8635,1090,38,0,1861,wuyuting,1,reported,1,0,1,2,3,719,239.66666666666663,89.875,-1999,-4,-2
8636,1090,38,0,1861,wuyuting,1,that,1,0,1,0,0,0,0.0,0.0,-719,-3,-2
8637,1090,38,0,1861,wuyuting,1,the,1,0,1,1,1,420,420.0,140.0,420,1,1
8638,1090,38,0,1861,wuyuting,1,Mars,1,0,1,1,1,482,482.0,120.5,62,0,0
8639,1090,38,0,1861,wuyuting,1,InSight,1,0,1,1,3,956,478.0,136.57142857142858,474,2,0
8640,1090,38,0,1861,wuyuting,1,lander,1,0,1,1,1,484,242.0,80.66666666666667,-472,-2,0
8641,1090,38,0,1861,wuyuting,1,had,1,0,1,2,2,670,670.0,223.33333333333331,186,1,1
8642,1090,38,0,1861,wuyuting,1,detected,1,0,1,1,2,566,188.66666666666663,70.75,-104,0,-1
8643,1090,38,0,1861,wuyuting,1,seismic,1,0,1,2,2,426,213.0,60.85714285714285,-140,0,1
8644,1090,38,0,1861,wuyuting,1,and,1,0,1,0,0,0,0.0,0.0,-426,-2,-2
8645,1090,38,0,1861,wuyuting,1,acoustic,0,0,1,1,1,1011,505.5,126.375,1011,1,1
8646,1090,38,0,1861,wuyuting,1,waves,1,0,1,1,2,441,441.0,88.2,-570,1,0
8647,1090,38,0,1861,wuyuting,1,from,1,0,1,2,2,991,991.0,247.75,550,0,1
8648,1090,38,0,1861,wuyuting,1,a,1,0,1,1,1,214,214.0,214.0,-777,-1,-1
8649,1090,38,0,1861,wuyuting,1,series,1,0,1,3,3,1760,880.0,293.3333333333333,1546,2,2
8650,1090,38,0,1861,wuyuting,1,of,1,0,1,3,3,951,951.0,475.5,-809,0,0
8651,1090,38,0,1861,wuyuting,1,impacts,1,0,1,3,4,1379,689.5,197.0,428,1,0
8652,1090,38,0,1861,wuyuting,1,in,1,0,1,1,1,213,213.0,106.5,-1166,-3,-2
8653,1090,38,0,1861,wuyuting,1,2020,1,0,1,3,4,2038,2038.0,509.5,1825,3,2
8654,1090,38,0,1861,wuyuting,1,and,1,0,1,2,2,883,883.0,294.3333333333333,-1155,-2,-1
8655,1090,38,0,1861,wuyuting,1,2021,1,0,1,1,1,418,418.0,104.5,-465,-1,-1
8656,1091,39,0,1862,wuyuting,0,Senior,1,0,1,0,0,0,0.0,0.0,0,0,0
8657,1091,39,0,1862,wuyuting,0,Iranian,1,0,1,1,1,614,204.66666666666663,87.71428571428571,614,1,1
8658,1091,39,0,1862,wuyuting,0,figures,1,0,1,1,2,496,248.0,70.85714285714286,-118,1,0
8659,1091,39,0,1862,wuyuting,0,have,1,0,1,3,3,785,785.0,196.25,289,1,2
8660,1091,39,0,1862,wuyuting,0,expressed,1,0,1,2,3,1279,639.5,142.11111111111111,494,0,-1
8661,1091,39,0,1862,wuyuting,0,concern,1,0,1,2,2,1256,628.0,179.42857142857142,-23,-1,0
8662,1091,39,0,1862,wuyuting,0,over,1,0,1,2,3,952,952.0,238.0,-304,1,0
8663,1091,39,0,1862,wuyuting,0,the,1,0,1,1,1,338,338.0,112.66666666666669,-614,-2,-1
8664,1091,39,0,1862,wuyuting,0,death,1,0,1,2,3,1763,1763.0,352.6,1425,2,1
8665,1091,39,0,1862,wuyuting,0,in,1,0,1,2,2,985,985.0,492.5,-778,-1,0
8666,1091,39,0,1862,wuyuting,0,custody,1,0,1,1,2,785,392.5,112.14285714285714,-200,0,-1
8667,1091,39,0,1862,wuyuting,0,last,1,0,1,0,0,0,0.0,0.0,-785,-2,-1
8668,1091,39,0,1862,wuyuting,0,week,1,0,1,0,0,0,0.0,0.0,0,0,0
8669,1091,39,0,1862,wuyuting,0,of,1,0,1,0,0,0,0.0,0.0,0,0,0
8670,1091,39,0,1862,wuyuting,0,a,1,0,1,0,0,0,0.0,0.0,0,0,0
8671,1091,39,0,1862,wuyuting,0,young,1,0,1,0,0,0,0.0,0.0,0,0,0
8672,1091,39,0,1862,wuyuting,0,woman,1,0,1,0,0,0,0.0,0.0,0,0,0
8673,1091,39,0,1862,wuyuting,0,arrested,1,0,1,0,0,0,0.0,0.0,0,0,0
8674,1091,39,0,1862,wuyuting,0,for,1,0,1,1,1,265,265.0,88.33333333333333,265,1,1
8675,1091,39,0,1862,wuyuting,0,allegedly,0,0,1,5,13,4975,1658.3333333333333,552.7777777777778,4710,12,4
8676,1091,39,0,1862,wuyuting,0,violating,1,0,1,5,6,2907,726.75,323.0,-2068,-7,0
8677,1091,39,0,1862,wuyuting,0,the,1,0,1,1,1,400,400.0,133.33333333333334,-2507,-5,-4
8678,1091,39,0,1862,wuyuting,0,official,1,0,1,3,4,1864,621.3333333333334,233.0,1464,3,2
8679,1091,39,0,1862,wuyuting,0,female,1,0,1,2,4,1496,748.0,249.33333333333331,-368,0,-1
8680,1091,39,0,1862,wuyuting,0,dress,1,0,1,2,5,2052,2052.0,410.4,556,1,0
8681,1091,39,0,1862,wuyuting,0,code,1,0,1,0,0,0,0.0,0.0,-2052,-5,-2
8682,1091,39,0,1862,wuyuting,1,The,1,1,1,0,0,0,0.0,0.0,0,0,0
8683,1091,39,0,1862,wuyuting,1,speaker,1,1,1,2,2,1429,714.5,204.14285714285717,1429,2,2
8684,1091,39,0,1862,wuyuting,1,of,1,1,1,0,0,0,0.0,0.0,-1429,-2,-2
8685,1091,39,0,1862,wuyuting,1,parliament,1,1,1,2,4,1729,576.3333333333334,172.9,1729,4,2
8686,1091,39,0,1862,wuyuting,1,said,1,1,1,2,2,753,753.0,188.25,-976,-2,0
8687,1091,39,0,1862,wuyuting,1,the,1,1,1,2,2,1247,1247.0,415.6666666666667,494,0,0
8688,1091,39,0,1862,wuyuting,1,Domestic,1,1,1,2,4,1268,422.6666666666667,158.5,21,2,0
8689,1091,39,0,1862,wuyuting,1,Affairs,1,1,1,2,2,522,261.0,74.57142857142857,-746,-2,0
8690,1091,39,0,1862,wuyuting,1,Committee,1,1,1,3,4,1810,603.3333333333334,201.11111111111111,1288,2,1
8691,1091,39,0,1862,wuyuting,1,should,1,1,1,3,4,1478,1478.0,246.33333333333331,-332,0,0
8692,1091,39,0,1862,wuyuting,1,probe,1,1,1,4,5,2237,2237.0,447.4,759,1,1
8693,1091,39,0,1862,wuyuting,1,the,1,1,1,1,1,488,488.0,162.66666666666666,-1749,-4,-3
8694,1091,39,0,1862,wuyuting,1,methods,1,1,1,3,7,2933,1466.5,419.0,2445,6,2
8695,1091,39,0,1862,wuyuting,1,used,1,1,1,4,4,1841,1841.0,460.25,-1092,-3,1
8696,1091,39,0,1862,wuyuting,1,by,1,1,1,0,0,0,0.0,0.0,-1841,-4,-4
8697,1091,39,0,1862,wuyuting,1,the,1,1,1,1,1,1915,1915.0,638.3333333333334,1915,1,1
8698,1091,39,0,1862,wuyuting,1,morality,1,1,1,1,1,203,67.66666666666667,25.375,-1712,0,0
8699,1091,39,0,1862,wuyuting,1,police,1,1,1,2,4,1354,677.0,225.66666666666663,1151,3,1
8700,1091,39,0,1862,wuyuting,1,in,1,1,1,0,0,0,0.0,0.0,-1354,-4,-2
8701,1091,39,0,1862,wuyuting,1,order,1,1,1,3,4,1937,968.5,387.4,1937,4,3
8702,1091,39,0,1862,wuyuting,1,to,1,1,1,2,2,847,847.0,423.5,-1090,-2,-1
8703,1091,39,0,1862,wuyuting,1,prevent,1,1,1,3,4,2186,1093.0,312.2857142857143,1339,2,1
8704,1091,39,0,1862,wuyuting,1,any,1,1,1,2,2,1426,1426.0,475.3333333333333,-760,-2,-1
8705,1091,39,0,1862,wuyuting,1,repetition,0,1,1,4,9,4050,1012.5,405.0,2624,7,2
8706,1091,39,0,1862,wuyuting,1,of,1,1,1,0,0,0,0.0,0.0,-4050,-9,-4
8707,1091,39,0,1862,wuyuting,1,Mahsa,1,1,1,1,1,201,100.5,40.2,201,1,1
8708,1091,39,0,1862,wuyuting,1,Amini’s,1,1,1,2,2,657,328.5,93.85714285714286,456,1,1
8709,1091,39,0,1862,wuyuting,1,death,1,1,1,4,6,1780,1780.0,356.0,1123,4,2
8710,1091,39,0,1862,wuyuting,2,A,1,1,1,0,0,0,0.0,0.0,-1780,-6,-4
8711,1091,39,0,1862,wuyuting,2,court,1,1,1,1,1,206,206.0,41.2,206,1,1
8712,1091,39,0,1862,wuyuting,2,in,1,1,1,1,1,233,233.0,116.5,27,0,0
8713,1091,39,0,1862,wuyuting,2,the,1,1,1,0,0,0,0.0,0.0,-233,-1,-1
8714,1091,39,0,1862,wuyuting,2,English,1,1,1,0,0,0,0.0,0.0,0,0,0
8715,1091,39,0,1862,wuyuting,2,city,1,1,1,0,0,0,0.0,0.0,0,0,0
8716,1091,39,0,1862,wuyuting,2,of,1,1,1,1,1,1152,1152.0,576.0,1152,1,1
8717,1091,39,0,1862,wuyuting,2,Leicester,1,1,1,1,2,608,304.0,67.55555555555556,-544,1,0
8718,1091,39,0,1862,wuyuting,2,has,1,1,1,0,0,0,0.0,0.0,-608,-2,-1
8719,1091,39,0,1862,wuyuting,2,jailed,1,1,1,0,0,0,0.0,0.0,0,0,0
8720,1091,39,0,1862,wuyuting,2,a,1,1,1,0,0,0,0.0,0.0,0,0,0
8721,1091,39,0,1862,wuyuting,2,man,1,1,1,0,0,0,0.0,0.0,0,0,0
8722,1091,39,0,1862,wuyuting,2,for,1,1,1,0,0,0,0.0,0.0,0,0,0
8723,1091,39,0,1862,wuyuting,2,ten,1,1,1,0,0,0,0.0,0.0,0,0,0
8724,1091,39,0,1862,wuyuting,2,months,1,1,1,0,0,0,0.0,0.0,0,0,0
8725,1091,39,0,1862,wuyuting,2,for,1,1,1,0,0,0,0.0,0.0,0,0,0
8726,1091,39,0,1862,wuyuting,2,his,1,1,1,0,0,0,0.0,0.0,0,0,0
8727,1091,39,0,1862,wuyuting,2,part,1,1,1,2,3,1849,1849.0,462.25,1849,3,2
8728,1091,39,0,1862,wuyuting,2,in,1,1,1,0,0,0,0.0,0.0,-1849,-3,-2
8729,1091,39,0,1862,wuyuting,2,recent,1,1,1,1,1,1006,503.0,167.66666666666666,1006,1,1
8730,1091,39,0,1862,wuyuting,2,clashes,1,1,1,0,0,0,0.0,0.0,-1006,-1,-1
8731,1091,39,0,1862,wuyuting,2,between,1,1,1,1,2,899,449.5,128.42857142857142,899,2,1
8732,1091,39,0,1862,wuyuting,2,groups,1,1,1,1,2,952,952.0,158.66666666666666,53,0,0
8733,1091,39,0,1862,wuyuting,2,of,1,1,1,1,1,752,752.0,376.0,-200,-1,0
8734,1091,39,0,1862,wuyuting,2,Hindus,1,1,1,2,2,666,333.0,111.0,-86,1,1
8735,1091,39,0,1862,wuyuting,2,and,1,1,1,1,1,687,687.0,229.0,21,-1,-1
8736,1091,39,0,1862,wuyuting,2,Muslims,1,1,1,2,4,1925,962.5,275.0,1238,3,1
8737,1091,39,0,1862,wuyuting,3,47,1,0,1,1,1,301,301.0,150.5,-1624,-3,-1
8738,1091,39,0,1862,wuyuting,3,have,1,0,1,2,2,499,499.0,124.75,198,1,1
